26	149943	9	1	0	0	60	-1
33	108328	10	0	6849	0	50	-1
30	116508	9	1	0	0	40	-1
25	191271	9	0	0	0	40	-1
23	23037	8	1	0	0	40	-1
33	295621	13	1	0	0	25	1
18	57957	9	0	0	0	15	-1
33	99309	10	1	0	0	50	-1
36	285020	9	1	2885	0	40	-1
52	95128	10	1	0	0	50	-1
32	119522	13	1	0	0	50	-1
59	193335	9	1	0	0	40	1
30	248384	9	0	0	0	40	-1
34	379412	9	1	0	0	50	-1
20	224424	8	1	0	0	40	-1
55	166502	14	0	0	0	45	-1
41	243607	3	1	0	0	40	-1
21	180052	10	1	0	0	30	-1
40	209040	13	1	0	0	40	-1
45	285060	13	1	0	0	50	1
33	133503	9	1	0	1977	45	1
21	285457	10	1	0	0	50	-1
45	140644	13	1	0	0	40	1
18	60981	7	0	0	0	4	-1
60	235535	9	1	0	0	48	-1
33	189843	4	1	0	0	40	-1
23	319842	10	1	0	0	25	-1
25	190107	13	1	0	0	40	-1
23	87569	10	0	0	0	40	-1
21	197387	9	1	0	0	20	-1
44	421449	9	0	0	0	40	-1
32	95530	10	1	0	0	40	-1
33	132601	10	1	0	0	45	-1
43	144778	9	1	0	0	40	-1
38	73471	10	1	0	0	50	-1
17	172050	7	1	0	0	16	-1
45	117409	10	1	0	0	40	1
25	217030	9	0	0	0	30	-1
51	194475	10	0	0	0	40	-1
40	76487	9	1	0	0	40	-1
31	178506	10	0	0	0	40	-1
52	172165	6	0	0	0	25	-1
38	174717	13	1	0	0	50	1
36	58337	6	0	0	0	35	-1
26	261203	4	0	0	0	30	-1
19	389755	9	1	0	0	16	-1
26	109609	10	1	0	0	30	-1
18	304169	7	1	0	0	35	-1
43	185057	9	0	0	0	30	1
21	211301	10	0	0	0	8	-1
62	215944	3	1	0	0	30	-1
33	226267	12	1	0	0	40	-1
36	118909	12	0	0	0	40	-1
26	163189	9	1	0	0	40	-1
39	234901	12	1	0	0	40	-1
40	247469	16	0	0	0	30	1
44	129100	7	0	0	0	60	-1
25	74883	13	0	0	1092	40	-1
48	164964	9	1	0	0	40	-1
26	144483	11	0	594	0	35	-1
40	124692	13	1	0	0	40	1
48	155664	9	1	7688	0	70	1
32	173314	11	1	0	0	60	-1
37	352882	9	0	0	0	70	1
20	138938	10	0	0	0	10	-1
42	101709	11	1	2885	0	40	-1
36	110791	12	0	0	0	40	-1
54	279452	9	1	0	0	40	-1
26	258550	13	1	0	0	40	-1
22	202920	9	0	99999	0	40	1
55	169133	13	1	0	0	40	-1
23	125106	13	0	0	0	40	-1
59	357943	13	1	0	0	40	1
66	197816	13	1	10605	0	40	1
28	140845	6	0	0	155	40	-1
49	337768	14	1	0	0	50	1
33	310525	8	1	0	0	32	-1
37	167482	6	1	0	0	35	-1
28	197905	9	1	0	0	50	-1
20	189888	8	1	0	0	40	-1
44	192878	13	1	0	0	40	1
37	48093	13	1	0	0	90	1
40	149466	9	1	0	0	35	-1
53	35295	13	1	0	0	60	1
18	205894	10	1	0	0	25	-1
18	84253	7	0	0	0	24	-1
90	313986	7	1	0	0	40	-1
56	247119	4	0	0	0	40	-1
54	199307	10	0	0	0	48	-1
26	456618	9	1	0	0	40	-1
38	497788	9	1	0	0	50	-1
27	29261	10	1	0	0	50	-1
19	125010	9	1	0	0	45	-1
29	196116	15	0	2174	0	72	-1
22	218215	10	0	0	0	40	-1
68	145638	10	0	0	0	40	-1
23	189461	9	1	0	0	55	-1
23	199452	10	0	0	0	40	-1
18	189487	10	0	0	0	35	-1
63	34098	6	0	0	0	56	-1
23	127768	10	1	0	0	40	-1
64	66634	13	1	27828	0	50	1
39	362685	1	0	0	0	20	-1
47	235986	9	0	0	0	50	-1
41	179580	10	0	0	0	36	1
45	225456	13	1	0	0	50	1
45	311080	10	1	0	0	40	1
35	215323	11	0	0	0	35	-1
44	174373	12	1	0	0	40	1
26	242768	13	1	0	0	38	-1
48	95661	10	0	0	0	43	-1
23	259301	9	0	0	0	40	-1
39	301568	10	0	0	0	40	-1
49	118701	9	0	0	0	40	-1
50	163948	14	1	0	0	40	1
27	706026	7	1	0	0	40	-1
25	125863	13	1	0	0	35	-1
33	80945	9	1	0	0	40	-1
46	116789	9	1	0	0	40	1
25	164229	9	1	2597	0	40	-1
20	266467	9	1	0	0	40	-1
18	423052	9	0	0	0	30	-1
25	221757	9	1	3325	0	45	-1
23	206129	11	0	0	0	40	-1
54	103024	9	1	0	0	42	1
43	110970	13	1	0	1902	40	1
42	247019	9	1	0	0	40	1
39	218490	13	1	0	1848	40	1
36	297449	13	1	14084	0	40	1
47	152752	3	1	0	0	20	-1
49	323773	7	0	0	0	40	-1
42	97142	4	1	0	0	40	-1
24	357028	10	1	0	0	40	-1
53	226135	5	1	0	0	40	-1
21	163333	10	0	0	0	35	-1
50	182907	9	1	0	0	25	-1
23	102729	10	0	0	0	15	-1
52	114758	13	1	15024	0	50	1
22	152878	9	1	0	0	40	-1
30	97757	11	0	0	0	36	1
43	236985	9	1	0	0	40	-1
28	132078	13	0	0	0	40	-1
25	204338	6	1	0	0	40	-1
42	197583	12	1	0	0	40	1
28	198197	13	1	0	0	55	1
37	31023	9	1	0	0	45	-1
29	128509	9	0	0	0	38	-1
18	35065	9	1	0	0	35	-1
39	224531	9	1	7298	0	40	1
57	52267	14	1	0	0	50	1
52	139347	9	0	0	0	40	-1
39	24106	10	1	0	0	40	1
42	76280	9	0	0	0	40	-1
47	167787	9	0	0	0	40	-1
29	178778	10	1	0	0	40	-1
27	213421	15	1	0	0	50	-1
49	105431	9	0	0	0	40	-1
34	101517	10	0	0	0	35	-1
33	193246	13	1	0	0	42	1
63	37792	6	0	0	0	31	-1
52	283079	9	1	0	0	50	-1
48	187969	14	0	0	0	80	-1
60	152369	11	1	0	0	60	-1
20	60639	10	0	0	0	28	-1
37	68899	9	1	0	2129	40	-1
40	129298	9	1	0	0	45	-1
44	188436	13	1	0	0	45	-1
42	235700	9	0	0	0	40	-1
72	106890	11	0	0	0	40	-1
31	83671	10	0	0	0	40	-1
18	236272	9	0	0	0	35	-1
25	220284	9	1	0	0	40	-1
22	153516	10	1	0	0	35	-1
27	159623	10	1	0	0	40	-1
17	130795	6	1	0	0	20	-1
27	152231	10	1	0	0	45	-1
36	185744	10	0	0	0	35	1
42	40151	11	1	0	0	30	-1
37	120130	14	1	0	0	60	1
39	224566	13	1	0	0	60	1
36	102864	9	0	0	0	40	-1
38	342635	13	1	0	0	70	-1
69	337720	9	1	0	0	24	-1
53	123703	9	1	0	0	40	-1
49	199378	10	1	0	0	22	-1
43	269733	9	1	0	0	40	-1
37	230408	9	0	0	0	20	-1
25	324609	9	1	0	0	40	-1
27	29174	13	0	0	0	40	-1
62	113440	13	1	0	0	35	-1
48	160220	11	1	0	0	40	1
40	223277	13	1	0	0	50	1
33	173495	9	1	0	0	50	-1
45	364365	13	0	0	0	35	-1
51	145409	13	1	15024	0	50	1
59	192130	9	1	0	0	16	-1
65	143175	10	0	0	0	45	-1
37	138940	7	1	0	0	37	-1
29	289960	9	1	0	0	48	-1
34	245487	4	1	0	0	45	-1
53	95540	10	0	1471	0	40	-1
18	312634	7	1	0	0	25	-1
52	259583	9	1	0	0	40	-1
38	278557	13	1	0	0	50	1
18	437851	10	1	0	0	40	-1
57	300104	9	1	0	0	84	1
47	191957	13	1	0	0	40	1
43	186144	9	1	0	0	40	1
46	164427	9	0	0	0	45	-1
58	331474	9	0	0	0	20	1
76	224680	15	1	0	1258	20	-1
43	194360	14	1	0	0	38	-1
37	120045	9	0	0	0	56	-1
30	191571	9	0	0	0	36	-1
27	153078	15	1	0	0	40	-1
41	178983	9	0	0	0	40	-1
58	223214	9	1	0	0	40	-1
47	120939	10	1	0	0	45	-1
42	345504	11	0	0	0	35	-1
20	86318	10	0	0	0	10	-1
34	96245	9	1	0	0	40	-1
21	278254	9	1	0	0	40	-1
50	183611	10	1	0	0	40	-1
43	194636	13	1	0	0	48	1
20	236592	7	0	0	0	25	-1
46	27243	16	1	7688	0	45	1
45	449354	10	1	0	0	40	-1
30	197827	10	1	0	0	40	-1
22	239806	11	0	0	0	40	-1
32	125856	9	1	0	0	40	-1
20	122649	9	0	0	0	30	-1
44	106698	9	0	0	0	40	-1
51	163921	13	1	0	0	56	1
50	167793	15	1	0	2415	60	1
63	100099	9	1	0	0	40	-1
75	128224	3	1	0	0	25	-1
39	185624	10	1	0	0	50	-1
45	94754	14	1	0	0	40	-1
64	169917	4	0	0	0	4	-1
28	226891	10	0	0	0	30	-1
43	193490	4	1	0	0	45	-1
51	56915	9	1	0	0	40	-1
37	123211	9	1	0	0	44	1
56	99894	6	0	0	0	30	1
40	29036	10	1	0	0	35	-1
67	35015	14	1	0	0	99	-1
25	212495	13	1	0	1340	40	-1
27	298635	14	1	0	0	40	1
43	87284	10	1	0	0	40	-1
40	191982	11	0	0	0	40	1
42	203393	13	0	0	0	35	1
32	174789	9	1	0	0	40	-1
40	233320	4	0	0	0	25	-1
39	70240	3	0	0	0	40	-1
44	171589	11	1	7688	0	40	1
37	191364	12	1	0	0	40	1
23	221955	5	1	0	0	39	-1
44	180985	13	1	0	0	50	1
43	361280	6	1	0	0	42	-1
34	123429	9	1	0	0	60	-1
57	217886	9	0	0	0	36	-1
53	291755	10	1	0	0	72	-1
31	127610	13	0	0	0	50	1
23	228243	10	1	0	0	44	-1
41	196344	2	1	0	0	50	-1
66	175558	4	0	0	0	20	-1
64	63676	6	1	0	0	40	-1
45	28497	13	1	0	1485	70	1
41	122381	10	1	0	1887	50	1
71	128529	9	0	0	0	20	-1
45	271962	13	0	0	0	40	-1
29	184723	10	0	0	0	40	1
21	301408	10	0	0	1602	22	-1
36	273604	13	0	0	0	40	-1
28	196690	9	0	0	0	40	-1
24	281356	2	1	0	0	66	-1
47	34248	9	1	0	0	38	-1
68	235882	16	1	0	2377	60	1
33	101345	13	0	0	0	40	-1
44	196545	13	1	7298	0	40	1
51	128272	5	1	0	0	45	-1
31	160594	12	1	0	0	3	-1
53	220640	13	0	0	0	20	-1
26	142689	13	1	0	0	45	-1
21	65038	9	1	0	0	40	-1
44	155930	13	1	0	0	60	-1
32	111363	15	1	0	0	75	1
17	172145	6	0	0	0	40	-1
22	217961	10	1	0	1719	30	-1
37	188503	13	0	0	0	35	-1
29	136985	12	1	0	0	40	-1
45	197332	10	1	0	0	55	1
56	267763	9	1	0	0	40	-1
45	86644	13	0	0	0	55	-1
44	188331	10	0	0	0	38	-1
49	240869	4	1	0	0	35	-1
20	284737	10	1	0	0	20	-1
63	137843	10	1	7298	0	48	1
40	31627	13	0	0	0	20	-1
44	182616	11	1	0	0	40	1
37	75050	11	1	0	0	55	-1
18	256967	6	0	0	0	40	-1
21	221418	9	0	0	0	40	-1
35	38948	10	1	0	0	40	1
28	189346	9	1	0	0	40	-1
47	203067	13	1	0	0	50	-1
53	87158	9	1	0	0	40	-1
40	121956	13	1	13550	0	40	1
22	615367	13	0	0	0	60	-1
73	132737	6	1	0	0	4	-1
53	233369	10	0	0	0	40	-1
50	215990	9	1	0	0	40	1
50	173020	10	1	0	0	40	-1
19	144429	10	1	0	0	10	-1
38	238980	10	1	0	0	40	-1
44	98779	6	1	4386	0	60	-1
34	192259	15	1	0	0	35	1
50	196193	14	1	0	0	60	-1
25	511331	13	1	0	0	38	-1
33	150570	13	1	3103	0	43	1
59	159008	12	1	7298	0	20	1
20	200061	10	0	0	0	40	-1
25	397962	9	0	0	0	40	-1
44	162184	10	0	0	0	40	-1
37	329026	9	0	0	0	40	1
38	239755	9	1	0	0	40	-1
49	332355	9	1	0	0	40	-1
62	136314	10	0	0	0	40	-1
67	34122	3	1	0	0	40	-1
46	297759	10	0	0	0	40	-1
21	509629	10	0	0	0	35	-1
45	238567	13	1	0	0	40	1
41	177305	12	1	0	0	60	1
18	152171	7	1	0	0	10	-1
21	351084	9	0	0	0	40	-1
20	112847	9	1	0	0	40	-1
38	73715	10	1	0	0	60	1
41	198425	10	1	0	0	45	-1
22	141040	9	0	0	0	35	-1
31	252752	9	0	0	2415	40	1
26	109193	10	0	0	0	40	-1
64	341695	10	0	0	0	40	1
27	230959	13	0	0	0	40	-1
45	183804	10	1	0	0	40	-1
42	213464	10	1	0	0	40	-1
67	160158	10	1	0	0	8	-1
38	193815	14	1	0	0	45	1
34	185408	10	0	0	0	40	-1
42	136177	10	0	0	0	38	-1
26	53833	10	1	0	0	42	-1
20	103277	10	0	0	0	35	-1
39	211440	13	1	0	0	50	1
42	191765	9	0	0	2339	40	-1
48	240629	9	1	0	0	65	-1
47	103757	12	1	0	0	40	-1
25	353795	10	0	3103	0	40	1
27	77774	9	0	0	0	34	-1
41	140590	10	1	0	0	33	-1
48	64479	13	1	0	0	47	-1
57	222247	8	1	0	0	40	1
61	97030	10	0	0	0	30	-1
34	230246	13	1	0	0	42	1
36	306156	10	1	15024	0	60	1
44	251305	12	1	0	0	40	1
45	200559	11	1	0	0	70	-1
62	257277	9	0	0	0	38	-1
59	202682	9	1	0	0	40	-1
40	276096	9	1	0	0	40	-1
57	124852	10	1	0	0	40	-1
21	196467	9	1	0	0	35	-1
35	100375	10	1	0	0	40	-1
21	250051	10	0	0	0	10	-1
21	175166	10	0	2176	0	40	-1
36	188571	9	1	0	0	40	-1
51	161691	9	0	0	0	40	-1
65	153890	8	1	2009	0	44	-1
44	259479	9	1	0	0	50	-1
31	402361	9	1	0	0	40	-1
53	281425	9	1	0	0	40	1
25	214413	14	1	0	0	40	-1
24	32311	10	0	0	0	40	-1
50	121685	10	1	0	0	45	1
30	257796	10	0	0	0	40	-1
26	164018	13	1	4064	0	50	-1
21	147655	9	0	0	0	40	-1
19	270551	9	1	0	0	20	-1
38	146042	13	1	3103	0	60	1
36	320811	10	1	0	0	40	1
28	148429	9	1	2885	0	40	-1
31	85077	13	0	0	1902	20	1
37	97136	10	0	0	0	40	-1
55	282753	3	1	0	0	25	-1
46	185385	9	1	0	0	65	1
33	112847	9	1	0	0	40	-1
29	122127	13	0	8614	0	40	1
38	34180	10	1	0	0	40	-1
24	321435	13	1	0	0	40	-1
35	64922	13	1	7688	0	50	1
41	197372	9	1	0	0	60	1
50	174855	9	0	0	0	40	-1
49	208978	9	0	0	0	16	-1
26	229613	9	0	0	0	40	-1
52	174752	9	1	0	0	40	-1
35	211115	10	1	0	0	40	-1
31	38223	13	1	0	0	45	-1
23	162551	13	0	0	0	20	-1
33	361497	9	1	0	0	40	-1
43	96249	9	1	0	0	42	1
33	174789	10	1	0	0	40	-1
38	94559	13	0	7688	0	50	1
21	243842	9	1	0	0	40	-1
27	183511	9	1	0	0	40	-1
37	83893	11	1	0	0	40	-1
22	129508	9	0	0	0	28	-1
36	93225	13	1	0	0	35	-1
37	243425	9	0	0	0	50	-1
65	205024	9	1	0	0	8	-1
30	241885	10	1	0	0	40	-1
65	207281	10	1	0	0	16	-1
51	163052	9	1	0	0	40	1
18	165316	9	1	0	0	30	-1
42	102085	9	0	0	0	15	-1
66	376028	9	0	0	0	20	-1
32	97723	9	1	0	1672	40	-1
22	65547	10	1	0	0	40	-1
22	186634	8	1	0	0	50	1
33	139057	9	1	0	0	84	1
22	151790	10	0	0	0	30	-1
47	159389	12	0	0	0	40	-1
25	406955	9	0	0	0	40	-1
44	87282	13	0	0	0	38	-1
39	56118	9	0	0	0	40	-1
20	161978	9	1	0	0	40	-1
64	165667	16	1	7688	0	60	1
34	66309	9	1	0	0	35	-1
90	250832	6	1	0	0	40	-1
27	224105	9	1	7298	0	40	1
31	183801	14	1	0	1902	43	1
44	120277	13	1	99999	0	45	1
24	118657	8	1	0	0	40	-1
31	375680	13	0	0	0	40	-1
40	229148	8	1	0	0	40	-1
40	99651	10	1	0	0	60	-1
23	154978	9	1	0	0	40	-1
44	357679	13	1	15024	0	65	1
33	215306	11	1	0	0	40	-1
43	174090	9	0	0	0	20	1
61	141745	9	0	0	0	40	-1
45	55720	13	1	0	0	40	1
28	265628	11	0	0	0	40	-1
18	109445	9	1	0	0	25	-1
24	143436	10	1	0	0	24	-1
36	323726	10	0	0	0	40	-1
61	124971	16	1	0	0	40	1
48	115585	13	1	0	0	40	-1
31	261943	10	1	0	0	40	-1
45	145697	10	1	0	0	30	-1
44	569761	11	1	0	0	40	-1
42	149823	10	1	0	0	40	-1
36	167482	13	1	0	0	40	1
41	359259	9	1	0	0	40	-1
42	266710	10	0	0	0	41	-1
48	239058	8	0	0	0	50	-1
23	130905	13	0	0	0	40	-1
55	227856	13	1	0	2415	50	1
30	194901	9	1	0	0	40	-1
45	187033	9	1	0	2051	40	-1
27	291196	13	1	0	0	40	-1
36	117312	12	0	0	0	60	-1
72	166253	9	0	0	0	2	-1
37	108366	13	1	0	0	46	-1
40	168071	9	1	0	0	28	-1
36	180419	9	1	0	0	45	-1
57	390856	3	1	0	0	45	-1
50	163708	9	0	0	0	40	-1
17	266134	6	1	0	0	12	-1
34	275438	10	1	5178	0	40	1
19	175820	7	1	0	0	25	-1
43	304906	13	1	0	0	45	1
57	107617	9	1	0	0	60	1
23	203353	13	0	0	0	12	-1
37	184556	10	0	0	0	40	-1
62	247483	10	1	0	0	40	1
31	351187	9	1	0	0	40	-1
59	160362	9	1	0	0	60	-1
24	330571	13	0	0	0	40	-1
58	169982	10	1	0	0	40	1
57	190561	9	0	0	0	30	-1
46	270565	11	1	0	0	60	-1
42	162003	9	1	0	0	55	-1
24	224954	10	1	0	0	40	-1
22	406978	13	0	0	0	40	-1
23	27415	7	1	0	0	40	-1
24	211129	13	0	0	0	35	-1
53	218630	9	1	0	0	40	1
26	244372	9	0	0	0	52	1
28	232782	10	0	0	0	40	-1
39	172538	9	1	0	0	50	1
47	161676	7	1	0	0	40	-1
21	170456	10	1	0	0	35	-1
53	82646	16	0	0	0	55	1
39	167864	7	1	0	0	30	-1
54	185407	10	1	0	0	40	-1
24	41356	10	0	0	0	40	-1
71	157909	10	0	2964	0	60	-1
32	227160	10	1	0	0	40	-1
54	249096	11	1	0	0	40	-1
25	190650	13	1	0	0	40	-1
30	115963	7	1	0	0	40	-1
29	81057	10	0	0	0	40	-1
27	328518	11	1	0	0	30	-1
26	177858	13	1	0	1876	38	-1
22	29444	8	1	0	0	50	-1
30	231826	10	1	0	0	40	1
18	184277	9	0	0	0	25	-1
70	280307	13	1	0	0	20	-1
53	157947	9	0	0	0	40	-1
48	133694	13	1	0	0	40	1
29	277342	10	1	0	0	40	-1
27	254500	10	0	0	0	36	-1
35	197719	10	1	0	0	40	-1
22	187052	7	0	0	0	30	-1
23	133061	9	1	0	0	80	-1
51	145714	14	1	99999	0	50	1
22	117210	10	1	0	0	25	-1
26	201930	9	1	0	0	50	-1
32	194981	9	0	0	0	36	-1
26	328663	9	1	0	0	40	-1
33	140206	15	1	0	0	40	1
26	205428	10	1	0	0	45	-1
46	111558	10	0	0	0	40	-1
19	214678	9	1	0	0	30	-1
51	191965	9	0	0	0	32	-1
62	136787	9	1	0	0	40	-1
70	232871	10	1	0	0	30	-1
17	228399	7	0	0	0	7	-1
33	193172	11	0	7688	0	50	1
21	162228	10	1	0	0	40	-1
23	189832	12	0	0	0	40	-1
22	362309	10	1	0	0	35	-1
23	278107	9	1	0	1573	30	-1
41	29591	9	1	0	0	30	-1
47	80914	14	1	0	0	47	1
42	121265	14	1	0	0	40	-1
45	201865	16	1	0	0	45	1
30	169841	9	0	0	0	25	-1
61	51385	13	1	0	0	50	1
30	122042	14	1	0	0	45	1
51	27166	9	1	0	0	40	-1
25	130513	12	0	0	0	40	-1
17	67808	6	1	0	0	40	-1
19	233779	10	1	0	0	60	-1
37	404661	10	1	0	0	40	-1
36	213008	12	1	0	0	40	1
23	180060	13	1	0	0	50	-1
49	110243	13	1	0	0	45	1
56	233312	14	1	0	0	50	1
29	200515	10	1	0	0	38	-1
20	39477	10	0	0	0	30	-1
39	117683	9	1	0	0	40	1
19	268524	10	0	0	0	15	-1
39	209867	10	0	13550	0	45	1
43	182254	10	0	0	0	40	-1
34	287908	9	1	0	0	42	-1
54	144586	10	0	0	0	40	1
40	55508	4	0	0	0	40	-1
49	86701	10	1	0	0	56	1
44	208277	9	0	0	0	45	-1
39	247733	9	0	0	0	16	-1
53	302868	13	1	0	0	50	1
43	387839	9	0	0	0	40	-1
20	216889	10	1	0	0	40	-1
25	260754	13	1	0	0	40	-1
21	197997	10	1	0	0	30	-1
22	264874	10	0	0	0	40	-1
30	268575	9	1	0	0	40	-1
38	177305	13	1	0	0	38	-1
39	114251	9	1	0	0	40	1
39	205359	12	0	0	0	45	-1
44	403782	11	1	0	0	45	-1
58	35551	13	1	0	0	70	1
24	312017	10	1	0	0	40	-1
31	325658	9	1	0	0	40	-1
45	138962	10	1	0	0	72	-1
45	256866	10	1	5013	0	40	-1
47	175925	6	1	0	2179	52	-1
53	33304	10	1	0	0	40	1
41	189956	13	0	0	0	40	1
48	55237	13	1	0	0	45	1
28	227840	9	0	0	0	40	-1
19	112432	9	1	0	0	58	-1
44	343190	10	1	0	1887	55	1
47	265275	10	1	0	0	40	-1
40	151408	14	0	0	0	40	-1
32	50178	10	1	0	0	35	-1
53	287192	2	1	0	0	32	-1
35	157473	9	1	0	0	40	-1
35	190895	14	1	0	0	40	1
27	69132	13	1	0	0	37	-1
32	170154	12	0	25236	0	50	1
39	129597	13	1	3464	0	40	-1
25	75759	9	1	0	0	44	1
55	120970	6	1	0	0	40	1
27	133696	10	1	0	0	88	-1
70	336007	3	1	0	0	20	-1
25	200408	10	1	2174	0	40	-1
22	218445	10	0	0	0	40	-1
38	65390	12	1	0	0	45	-1
47	185254	3	0	0	0	40	-1
64	181408	11	1	0	0	10	-1
58	31732	10	1	0	0	45	1
42	83411	9	1	0	0	40	1
49	203505	9	0	0	0	40	-1
55	209535	14	1	0	0	40	1
43	208613	15	1	99999	0	40	1
27	367390	10	1	0	0	50	-1
19	45546	10	0	0	0	16	-1
40	141537	6	0	0	0	40	-1
38	267540	10	0	0	0	38	-1
62	31577	9	1	0	0	18	-1
42	236021	9	1	0	0	40	1
60	220342	7	1	0	0	35	-1
36	248708	12	1	0	0	40	-1
21	394484	10	0	0	0	40	-1
39	341741	1	0	0	0	12	-1
37	216924	9	1	0	0	44	1
34	226296	13	1	0	0	40	1
46	278322	11	1	0	0	40	1
48	88564	4	1	0	0	40	-1
19	234151	9	0	0	0	40	-1
26	33939	10	1	0	0	20	-1
61	123273	3	1	0	1876	56	-1
56	105281	9	0	0	1974	40	-1
21	110946	9	0	0	0	43	-1
31	169589	14	1	0	0	30	-1
31	235389	4	0	0	0	30	-1
43	298161	9	0	0	0	40	-1
35	105813	13	1	0	0	48	1
32	113688	11	0	0	0	50	-1
60	123218	10	1	0	0	40	-1
42	230624	6	1	0	0	40	1
47	264244	9	0	0	0	40	-1
60	121127	6	0	0	0	40	-1
30	185177	13	1	0	0	43	-1
18	141918	9	1	0	0	22	-1
27	51025	9	0	0	0	40	-1
26	89389	10	0	0	0	40	-1
31	209538	6	1	0	0	40	-1
21	211968	10	0	0	1762	28	-1
32	171116	9	0	0	0	40	-1
35	268620	9	0	0	0	45	-1
64	142166	13	1	0	0	45	-1
28	207213	12	1	0	0	5	-1
24	204209	10	1	0	0	60	-1
28	595088	10	1	0	0	63	-1
33	73585	7	1	0	0	50	-1
32	204374	15	1	0	1977	60	1
54	177927	14	1	0	0	60	-1
21	221955	5	1	0	0	40	-1
38	161066	9	1	0	0	50	-1
23	189017	13	1	0	0	55	-1
41	198965	9	1	0	0	40	-1
20	176178	9	0	0	0	35	-1
17	139183	6	0	0	0	15	-1
28	96020	13	0	0	0	40	-1
26	150226	13	0	0	0	35	-1
33	348592	9	1	0	0	40	1
47	140644	9	1	0	0	40	1
45	216932	14	1	0	0	40	1
29	96718	9	1	0	0	37	-1
23	216889	9	1	0	0	40	-1
28	229223	11	0	7688	0	36	1
41	428499	7	1	0	1485	50	1
78	74795	12	0	0	0	4	-1
17	225211	5	1	0	0	35	-1
21	182117	13	1	0	0	20	-1
23	119665	9	1	0	0	60	-1
20	353195	9	1	0	0	35	-1
34	181087	11	1	0	0	45	-1
53	158294	14	1	7298	0	40	1
57	199768	9	1	0	1902	30	1
21	27049	9	0	0	0	25	-1
22	195179	10	1	0	0	24	-1
